SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Actual_Churn,Risk_Segment
0,1,0,69,1,1,53.65,3804.4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.08,0,Low Risk
0,1,1,22,1,1,67.5,1544.05,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.09,1,Low Risk
0,0,0,63,1,0,24.2,1618.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,1,1,55,1,1,75.75,4264.25,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0.025,0,Low Risk
0,0,0,3,1,0,57.55,161.45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.37,0,Low Risk
0,1,1,67,1,0,81.35,5398.6,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.03,0,Low Risk
0,0,0,3,0,0,25.25,58.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.315,1,Low Risk
0,0,0,1,1,0,19.75,19.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6723802386727518,0,Medium Risk
0,0,0,16,1,1,89.05,1448.6,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.285,1,Low Risk
0,0,1,62,1,1,104.05,6590.5,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.235,0,Low Risk
0,0,0,8,1,1,65.5,573.15,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.16,0,Low Risk
0,0,1,9,1,0,20.1,190.25,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03,0,Low Risk
0,1,0,6,1,0,19.5,146.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.275,1,Low Risk
0,0,0,28,1,0,59.0,1654.45,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.03,0,Low Risk
0,0,0,26,1,0,19.4,525.55,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0,0,Low Risk
0,1,1,38,1,1,101.15,3956.7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.47,0,Medium Risk
0,0,0,18,1,1,50.3,913.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.32,0,Low Risk
0,1,1,3,0,1,31.0,95.05,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.36,1,Low Risk
0,1,0,3,0,0,25.0,78.25,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.45,0,Medium Risk
0,1,0,70,1,0,72.95,5265.55,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.01,0,Low Risk
0,1,1,67,1,1,69.35,4653.25,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0.115,0,Low Risk
0,0,1,71,1,0,24.35,1654.6,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,0,1,16,1,1,69.1,1083.7,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.27,0,Low Risk
0,1,1,10,1,1,65.5,616.9,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.27,0,Low Risk
0,0,0,1,1,1,90.85,90.85,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.85,1,High Risk
0,1,1,12,1,1,56.3,628.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.095,0,Low Risk
0,0,0,5,1,0,53.85,259.8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2,1,Low Risk
1,1,0,40,1,1,99.2,4062.2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.205,1,Low Risk
1,1,0,21,1,1,64.95,1339.8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.175,0,Low Risk
0,0,0,9,1,1,68.25,576.95,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.1,0,Low Risk
0,1,0,7,1,1,50.3,355.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.285,0,Low Risk
0,0,0,38,1,0,20.05,678.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.005,0,Low Risk
0,0,0,1,1,1,50.5,50.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.685,1,Medium Risk
0,0,0,7,1,1,74.9,490.55,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.39,0,Low Risk
0,0,0,2,1,1,70.95,137.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6,1,Medium Risk
0,0,0,56,1,1,19.55,1080.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.015,0,Low Risk
0,1,0,6,1,0,50.35,314.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3,0,Low Risk
0,0,0,63,1,0,58.55,3503.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0.075,0,Low Risk
0,0,0,64,1,1,110.5,7069.25,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04,0,Low Risk
0,1,0,29,0,1,45.9,1332.4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.225,0,Low Risk
0,0,0,32,1,1,85.65,2664.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.425,0,Medium Risk
1,0,0,2,1,1,84.05,186.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.96,0,High Risk
0,1,0,60,1,1,94.4,5610.25,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.175,1,Low Risk
0,0,0,22,1,0,65.05,1427.55,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2,0,Low Risk
0,0,0,11,0,1,35.65,425.1,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.245,0,Low Risk
1,1,0,57,1,1,90.65,5199.8,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0.165,0,Low Risk
0,0,0,1,1,1,44.15,44.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09,1,Low Risk
0,0,0,62,1,1,19.2,1123.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.02,0,Low Risk
0,1,0,47,1,1,98.75,4533.7,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.365,1,Low Risk
0,1,1,61,1,0,88.1,5526.75,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0,0,Low Risk
0,0,0,3,1,1,70.15,194.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,0,Low Risk
0,1,1,64,1,0,81.05,5135.35,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.155,0,Low Risk
0,1,1,6,1,1,94.05,518.75,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.8,0,High Risk
0,1,1,56,1,0,20.05,1090.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
0,1,1,27,1,0,49.85,1336.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08,0,Low Risk
0,1,0,46,0,0,45.55,2062.15,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.205,0,Low Risk
1,0,0,1,1,0,45.1,45.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.445,1,Medium Risk
0,0,0,11,1,0,20.4,231.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
0,1,0,32,1,1,98.85,3145.9,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.485,0,Medium Risk
0,0,0,4,1,0,77.85,299.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.725,1,High Risk
0,0,0,24,1,1,55.65,1400.55,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.205,1,Low Risk
0,0,0,35,1,1,108.95,4025.5,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.2,0,Low Risk
0,0,1,46,1,1,105.2,4822.85,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0.175,1,Low Risk
0,1,1,1,1,1,70.0,70.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.84,1,High Risk
0,1,0,72,1,1,110.15,7881.2,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.035,0,Low Risk
1,1,0,63,1,1,103.5,6479.4,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.24,0,Low Risk
0,1,0,21,1,1,86.5,1808.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.48,1,Medium Risk
0,1,1,37,0,1,40.2,1525.35,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.21,0,Low Risk
0,0,0,55,1,1,100.9,5552.05,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0.16,0,Low Risk
0,1,0,14,1,1,66.6,979.5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.31,0,Low Risk
0,1,1,53,1,0,71.85,3827.9,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.09,0,Low Risk
0,1,1,50,1,1,84.15,4164.4,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.05,0,Low Risk
1,1,0,38,1,1,102.6,4009.2,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.78,0,High Risk
1,0,0,30,1,1,99.7,2967.35,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.72,1,High Risk
0,0,0,28,1,1,59.9,1654.7,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.055,0,Low Risk
1,1,0,46,0,1,59.9,2816.65,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.19,1,Low Risk
0,0,0,67,1,0,20.55,1343.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.1,0,Low Risk
0,0,0,1,1,0,45.95,45.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.34,1,Low Risk
0,1,0,50,1,0,19.8,1013.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.005,0,Low Risk
0,1,0,56,1,1,98.0,5270.6,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.21,0,Low Risk
0,0,0,1,1,0,19.95,19.95,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5620741824419104,0,Medium Risk
0,1,0,3,0,0,35.1,101.1,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.395,0,Low Risk
0,1,0,72,1,1,109.55,8165.1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.04,0,Low Risk
0,0,0,48,1,1,60.35,2896.4,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.035,1,Low Risk
0,0,0,9,0,0,39.55,373.0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0.085,0,Low Risk
0,0,0,19,1,0,69.6,1394.55,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.125,0,Low Risk
0,1,1,46,1,0,81.0,3846.35,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.005,0,Low Risk
0,1,0,56,1,1,107.25,6033.3,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.325,0,Low Risk
